province,r_mean,r_q2.5,r_q97.5,r_median,lag,date_lag,movement,rolling.corr.biweekly
hong_kong_sar,0.9240913293992143,0.47749147460489927,1.515666761253645,0.8985527681674953,-5,2020-03-06,1.8232,-0.12934821086021153
hong_kong_sar,0.822744729035591,0.39453807734198143,1.4056431986264197,0.7954883985805438,-5,2020-03-07,1.4807,-0.0036790902263390234
hong_kong_sar,0.8622424838551506,0.41347878604041405,1.4731243364128717,0.8336776505077708,-5,2020-03-08,1.2744,0.3028522887325741
hong_kong_sar,0.9880200512805442,0.4932160497842757,1.6518218654274426,0.9582467320478174,-5,2020-03-09,1.9137,0.29626405430656483
hong_kong_sar,1.1167043767741205,0.5770174468688973,1.8315848793034248,1.0858426835662471,-5,2020-03-10,1.808,0.31490970226997456
hong_kong_sar,0.9514996659322389,0.45628107423852443,1.6256184776543305,0.9199778725894652,-5,2020-03-11,1.797,0.3559824445765908
hong_kong_sar,1.1527252932141383,0.595629980024842,1.8906653013581631,1.1208681114102144,-5,2020-03-12,1.8342,0.39582562698539037
hong_kong_sar,1.3574439666106335,0.7421272481730503,2.155465486747887,1.3252642641302463,-5,2020-03-13,1.8693,0.4753824195012648
hong_kong_sar,2.4142248215199564,1.5623590118601567,3.4484881595895622,2.3821125766256714,-5,2020-03-14,1.4583,-0.029122805711287614
hong_kong_sar,2.8696785735771813,1.9498073631188928,3.9644947740952774,2.8388814967219815,-5,2020-03-15,1.2446,-0.5837996589855129
hong_kong_sar,4.176043973125249,3.10933903352126,5.39764055381281,4.148781510118396,-5,2020-03-16,1.86,-0.19088574316688703
hong_kong_sar,3.9095229509533374,2.9686646854475898,4.977908714833514,3.8870775293078568,-5,2020-03-17,1.7998,-0.06436122771024458
hong_kong_sar,4.209985989937823,3.343336568992687,5.175004434248225,4.192673676832118,-5,2020-03-18,1.7864,0.026465403666979314
hong_kong_sar,3.806225164083224,3.0830546030706176,4.604445042663798,3.793017293600233,-5,2020-03-19,1.7642,0.08112048643976522
hong_kong_sar,3.3145331457745044,2.724143141115956,3.961965171166835,3.3044945348422496,-5,2020-03-20,1.8097,0.15456002835571805
hong_kong_sar,2.5191454501718398,2.0665038400842772,3.0159430286714692,2.511374590521637,-5,2020-03-21,1.4038,0.06515544232015412
hong_kong_sar,2.241577293208915,1.8584903445061194,2.660028252508024,2.2353537738443334,-5,2020-03-22,1.1227,-0.06553768406449423
